COVID-19: summary of cases associated with primary and secondary schools
"Data through October 10, 2020. Data in this report are provisional and subject to change."
School County Total cases Students Teachers Staff Unknown Yes No Unknown Total cases Students Teachers Staff Unknown Yes No Unknown
BOULWARE SPRINGS CHARTER (GAINESVILLE) ALACHUA 2 1 0 0 1 2 0 0 2 1 0 0 1 2 0 0
CARING & SHARING LEARNING SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 0 0 1
CAROLYN BEATRICE PARKER ELEMENTARY (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0
CORNERSTONE ACADEMY (GAINESVILLE) ALACHUA 2 2 0 0 0 2 0 0
COUNTRYSIDE CHRISTIAN SCHOOL (GAINESVILLE) ALACHUA 5 5 0 0 0 4 0 1
EASTSIDE HIGH SCHOOL (GAINESVILLE) ALACHUA 2 2 0 0 0 1 1 0
F. W. BUCHHOLZ HIGH SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0 6 5 1 0 0 5 1 0
FIRST CHRISTIAN ACADEMY (HIGH SPRINGS) ALACHUA 2 2 0 0 0 1 1 0
GAINESVILLE HIGH SCHOOL (GAINESVILLE) ALACHUA 2 2 0 0 0 2 0 0 4 3 0 0 1 3 1 0
GLEN SPRINGS ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 0 1 0 2 2 0 0 0 1 1 0
HAWTHORNE MIDDLE/HIGH SCHOOL (HAWTHORNE) ALACHUA 1 0 0 0 1 1 0 0
HIDDEN OAK ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 0 1 0 0 0 1 0 2 0 1 1 0 1 1 0
HOWARD W. BISHOP MIDDLE SCHOOL (GAINESVILLE) ALACHUA 2 2 0 0 0 2 0 0 9 9 0 0 0 5 3 1
KIMBALL WILES ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0
LAKE FOREST ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0
LAWTON M. CHILES ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 0 0 1 0 1 0 0
LITTLEWOOD ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0
LIVING SPRINGS ACADEMY (HIGH SPRINGS) ALACHUA 1 1 0 0 0 1 0 0
MYRA TERWILLIGER ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0
NEWBERRY ELEMENTARY SCHOOL (NEWBERRY) ALACHUA 4 3 1 0 0 3 1 0
NEWBERRY HIGH SCHOOL (NEWBERRY) ALACHUA 15 12 2 1 0 8 5 2
OAK HALL SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0 3 2 1 0 0 3 0 0
OAK VIEW MIDDLE SCHOOL (NEWBERRY) ALACHUA 4 3 1 0 0 2 2 0
P.K. YONGE DEVELOPMENTAL RESEARCH SCHOOL (GAINESVILLE) ALACHUA 2 1 0 1 0 2 0 0
RESILIENCE CHARTER SCHOOL INC (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0
SAINT FRANCIS CATHOLIC HIGH SCHOOL (GAINESVILLE) ALACHUA 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0
SANTA FE HIGH SCHOOL (ALACHUA) ALACHUA 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0
STEPHEN FOSTER ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0
"THE EINSTEIN SCHOOL, INC. (GAINESVILLE) ALACHUA 1 1 0 0 0 0 1 0"
THE ROCK SCHOOL (GAINESVILLE) ALACHUA 2 2 0 0 0 2 0 0
UNIVERSITY OF FLORIDA ALACHUA 1 1 0 0 0 1 0 0
W. A. METCALFE ELEMENTARY SCHOOL (GAINESVILLE) ALACHUA 1 1 0 0 0 0 1 0
WESTWOOD MIDDLE SCHOOL (GAINESVILLE) ALACHUA 2 2 0 0 0 0 1 1
BAKER COUNTY MIDDLE SCHOOL (MACCLENNY) BAKER 10 7 2 0 1 9 1 0
BAKER COUNTY SENIOR HIGH SCHOOL (GLEN ST MARY) BAKER 1 1 0 0 0 1 0 0 20 15 1 1 3 16 4 0
J FRANKLYN KELLER INTERMEDIATE SCHOOL (MACCLENNY) BAKER 7 4 1 0 2 7 0 0
MACCLENNY ELEMENTARY SCHOOL (MACCLENNY) BAKER 2 2 0 0 0 2 0 0
WESTSIDE ELEMENTARY SCHOOL (GLEN ST MARY) BAKER 3 1 0 0 2 1 2 0
A. CRAWFORD MOSLEY HIGH SCHOOL (LYNN HAVEN) BAY 1 1 0 0 0 1 0 0 16 14 0 0 2 14 1 1
BAY HAVEN CHARTER ACADEMY (PANAMA CITY) BAY 5 5 0 0 0 3 2 0
BAY HIGH SCHOOL (PANAMA CITY) BAY 1 1 0 0 0 1 0 0
BREAKFAST POINT ACADEMY (PANAMA CITY BEACH) BAY 2 1 0 0 1 2 0 0
CALLAWAY ELEMENTARY SCHOOL (PANAMA CITY) BAY 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0
CEDAR GROVE ELEMENTARY SCHOOL (PANAMA CITY) BAY 3 3 0 0 0 2 1 0
CENTRAL ACADEMY (PANAMA CITY) BAY 1 1 0 0 0 1 0 0
DEANE BOZEMAN SCHOOL (PANAMA CITY) BAY 2 2 0 0 0 2 0 0
DEER POINT ELEMENTARY SCHOOL (PANAMA CITY) BAY 2 0 1 1 0 2 0 0
HILAND PARK ELEMENTARY SCHOOL (PANAMA CITY) BAY 1 0 0 0 1 1 0 0
J.R. ARNOLD HIGH SCHOOL (PANAMA CITY BEACH) BAY 2 2 0 0 0 2 0 0 5 5 0 0 0 4 1 0
JINKS MIDDLE SCHOOL (PANAMA CITY) BAY 1 0 0 0 1 1 0 0 2 1 0 0 1 2 0 0
LUCILLE MOORE ELEMENTARY SCHOOL (PANAMA CITY) BAY 1 0 0 1 0 1 0 0
LYNN HAVEN ELEMENTARY SCHOOL (LYNN HAVEN) BAY 3 0 0 1 2 3 0 0
MOWAT MIDDLE SCHOOL (LYNN HAVEN) BAY 3 2 0 0 1 3 0 0
NORTH BAY HAVEN CAREER ACADEMY (PANAMA CITY) BAY 7 6 0 0 1 5 2 0
NORTH BAY HAVEN CHARTER ACADEMY ELEMENTARY SCHOOL (PANAMA CITY) BAY 1 1 0 0 0 1 0 0
NORTH BAY HAVEN CHARTER ACADEMY MIDDLE SCHOOL (PANAMA CITY) BAY 1 1 0 0 0 1 0 0
NORTHSIDE ELEMENTARY SCHOOL (PANAMA CITY) BAY 2 1 0 0 1 1 1 0
PALM BAY ELEMENTARY SCHOOL (PANAMA CITY) BAY 2 0 0 2 0 2 0 0
PARKER ELEMENTARY SCHOOL (PANAMA CITY) BAY 2 0 0 1 1 1 1 0
PATRONIS ELEMENTARY SCHOOL (PANAMA CITY BEACH) BAY 1 0 0 0 1 1 0 0
SOUTHPORT ELEMENTARY SCHOOL (SOUTHPORT) BAY 1 0 0 0 1 0 1 0
TOM P. HANEY TECHNICAL CENTER (PANAMA CITY) BAY 1 1 0 0 0 1 0 0
TOMMY SMITH ELEMENTARY SCHOOL (PANAMA CITY) BAY 1 1 0 0 0 0 1 0
UNIVERSITY ACADEMY SABL INC (PANAMA CITY) BAY 7 3 1 0 3 5 2 0
BRADFORD DISTRICT OFFICE (STARKE) BRADFORD 1 0 0 1 0 1 0 0
BRADFORD HIGH SCHOOL (STARKE) BRADFORD 9 7 0 1 1 9 0 0
BRADFORD MIDDLE SCHOOL (STARKE) BRADFORD 7 4 0 0 3 6 1 0
BROOKER ELEMENTARY SCHOOL (BROOKER) BRADFORD 1 0 0 0 1 0 1 0
HAMPTON ELEMENTARY SCHOOL (HAMPTON) BRADFORD 6 3 1 1 1 6 0 0
LAWTEY ELEMENTARY SCHOOL (LAWTEY) BRADFORD 3 2 1 0 0 1 2 0
NORTHSIDE CHRISTIAN ACADEMY (STARKE) BRADFORD 2 1 0 0 1 2 0 0
SOUTHSIDE ELEMENTARY SCHOOL (STARKE) BRADFORD 2 1 0 0 1 2 0 0
STARKE ELEMENTARY SCHOOL (STARKE) BRADFORD 1 1 0 0 0 1 0 0 2 1 0 0 1 1 1 0
ASCENSION CATHOLIC SCHOOL (MELBOURNE) BREVARD 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0
ASTRONAUT HIGH SCHOOL (TITUSVILLE) BREVARD 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0
ATLANTIS ELEMENTARY SCHOOL (COCOA) BREVARD 2 2 0 0 0 1 1 0
AUDUBON ELEMENTARY SCHOOL (MERRITT ISLAND) BREVARD 1 1 0 0 0 1 0 0 2 2 0 0 0 1 1 0
BAYSIDE HIGH SCHOOL (PALM BAY) BREVARD 4 4 0 0 0 3 1 0
CALVARY CHAPEL ACADEMY (WEST MELBOURNE) BREVARD 1 1 0 0 0 1 0 0
CAPE VIEW ELEMENTARY SCHOOL (CAPE CANAVERAL) BREVARD 1 0 0 1 0 1 0 0
